Price,Brand,Model,Reg_Date,Km,Capacity,Type
14500000.0,yamaha,exciter,2013.0,30000.0,100 - 175 cc,tay côn/moto
70500000.0,honda,sh,2021.0,5000.0,100 - 175 cc,tay ga
31990000.0,honda,winner x,2023.0,2000.0,100 - 175 cc,tay côn/moto
13600000.0,honda,lead,2013.0,16000.0,100 - 175 cc,tay ga
18600000.0,honda,lead,2016.0,16800.0,100 - 175 cc,tay ga
22800000.0,yamaha,exciter,2017.0,12345.0,100 - 175 cc,xe số
23600000.0,honda,air blade,2018.0,16800.0,100 - 175 cc,tay ga
32000000.0,honda,air blade,2022.0,3700.0,100 - 175 cc,tay ga
4600000.0,honda,dream,2006.0,50000.0,50 - 100 cc,xe số
24600000.0,honda,air blade,2014.0,14000.0,100 - 175 cc,tay ga
33500000.0,honda,air blade,2016.0,9900.0,100 - 175 cc,tay ga
26500000.0,suzuki,satria,2019.0,28000.0,100 - 175 cc,tay côn/moto
94000000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
30800000.0,honda,air blade,2018.0,12345.0,100 - 175 cc,tay ga
44000000.0,honda,vario,2018.0,58000.0,100 - 175 cc,tay ga
68800000.0,honda,sh,2019.0,6000.0,100 - 175 cc,tay ga
9500000.0,honda,wave,2011.0,49000.0,100 - 175 cc,xe số
13500000.0,yamaha,luvias,2015.0,22222.0,100 - 175 cc,tay ga
9600000.0,yamaha,nouvo,2012.0,30000.0,100 - 175 cc,tay ga
5600000.0,yamaha,sirius,2013.0,15000.0,100 - 175 cc,xe số
38000000.0,honda,vision,2021.0,15000.0,100 - 175 cc,tay ga
22000000.0,suzuki,raider,2018.0,22222.0,100 - 175 cc,tay côn/moto
16000000.0,honda,wave,2022.0,4000.0,100 - 175 cc,xe số
15600000.0,honda,future,2014.0,48328.0,100 - 175 cc,xe số
27900000.0,honda,air blade,2018.0,20000.0,100 - 175 cc,tay ga
18500000.0,piaggio,vespa,2015.0,18000.0,100 - 175 cc,tay ga
28500000.0,honda,air blade,2016.0,22000.0,100 - 175 cc,tay ga
23000000.0,suzuki,gd,2019.0,29000.0,100 - 175 cc,tay côn/moto
5800000.0,yamaha,nouvo,2011.0,20000.0,100 - 175 cc,tay ga
43000000.0,honda,vario,2021.0,30000.0,100 - 175 cc,tay ga
21500000.0,yamaha,exciter,2018.0,9999.0,100 - 175 cc,tay côn/moto
20000000.0,honda,winner,2017.0,36188.0,100 - 175 cc,tay côn/moto
16800000.0,piaggio,lx,2013.0,16000.0,100 - 175 cc,tay ga
15500000.0,honda,future,2013.0,23000.0,100 - 175 cc,xe số
25800000.0,honda,vision,2017.0,15000.0,100 - 175 cc,tay ga
24800000.0,yamaha,exciter,2016.0,12345.0,100 - 175 cc,xe số
30000000.0,piaggio,vespa,2014.0,56000.0,100 - 175 cc,tay ga
75800000.0,honda,sh,2021.0,555.0,100 - 175 cc,tay ga
92000000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
27500000.0,suzuki,raider,2019.0,6700.0,100 - 175 cc,tay ga
24800000.0,honda,air blade,2014.0,12345.0,100 - 175 cc,tay ga
29500000.0,honda,vision,2020.0,12000.0,100 - 175 cc,tay ga
27500000.0,honda,vision,2020.0,33000.0,100 - 175 cc,tay ga
23500000.0,yamaha,exciter,2014.0,6868.0,100 - 175 cc,tay côn/moto
23500000.0,yamaha,grande,2015.0,22222.0,100 - 175 cc,tay ga
30500000.0,honda,winner x,2020.0,16000.0,100 - 175 cc,tay côn/moto
13600000.0,yamaha,sirius,2020.0,12000.0,100 - 175 cc,xe số
75800000.0,honda,sh,2022.0,1900.0,100 - 175 cc,tay ga
26200000.0,honda,vision,2018.0,14170.0,100 - 175 cc,tay ga
28900000.0,honda,air blade,2018.0,10000.0,100 - 175 cc,tay ga
14800000.0,piaggio,lx,2013.0,19000.0,100 - 175 cc,tay ga
29000000.0,honda,air blade,2017.0,8000.0,100 - 175 cc,tay ga
26900000.0,honda,future,2021.0,6233.0,100 - 175 cc,xe số
10500000.0,honda,wave,2013.0,30000.0,100 - 175 cc,xe số
8800000.0,honda,wave,2011.0,20000.0,100 - 175 cc,xe số
19800000.0,yamaha,nvx,2019.0,2000.0,100 - 175 cc,tay ga
15800000.0,honda,future,2016.0,25000.0,100 - 175 cc,xe số
26800000.0,honda,future,2019.0,16000.0,100 - 175 cc,xe số
25800000.0,yamaha,exciter,2018.0,12345.0,100 - 175 cc,xe số
25800000.0,yamaha,nvx,2017.0,12345.0,100 - 175 cc,tay ga
16800000.0,honda,wave,2022.0,2000.0,100 - 175 cc,xe số
16800000.0,honda,wave,2022.0,2000.0,100 - 175 cc,xe số
13999999.0,piaggio,liberty,2014.0,12000.0,100 - 175 cc,tay ga
36500000.0,yamaha,nvx,2020.0,11000.0,100 - 175 cc,tay ga
41600000.0,honda,vario,2019.0,8300.0,100 - 175 cc,tay ga
25500000.0,piaggio,primavera,2018.0,8000.0,100 - 175 cc,tay ga
42300000.0,honda,air blade,2022.0,2000.0,100 - 175 cc,tay ga
28500000.0,yamaha,nvx,2017.0,18000.0,100 - 175 cc,tay ga
81500000.0,honda,sh,2022.0,7500.0,100 - 175 cc,tay ga
8700000.0,yamaha,luvias,2013.0,93000.0,100 - 175 cc,tay ga
77000000.0,honda,sh,2019.0,8000.0,100 - 175 cc,xe số
9000000.0,honda,air blade,2007.0,149999.0,100 - 175 cc,tay ga
42000000.0,honda,air blade,2022.0,100.0,100 - 175 cc,tay ga
12800000.0,honda,air blade,2015.0,16000.0,100 - 175 cc,tay ga
35000000.0,honda,air blade,2019.0,8000.0,100 - 175 cc,tay ga
37000000.0,yamaha,nvx,2019.0,12000.0,100 - 175 cc,tay ga
35000000.0,yamaha,tfx,2018.0,42000.0,100 - 175 cc,tay côn/moto
35900000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
25500000.0,honda,lead,2018.0,34000.0,100 - 175 cc,tay ga
48000000.0,yamaha,r,2021.0,3400.0,100 - 175 cc,tay côn/moto
39000000.0,honda,air blade,2022.0,1000.0,100 - 175 cc,tay ga
36900000.0,yamaha,exciter,2022.0,1.0,100 - 175 cc,tay côn/moto
24000000.0,yamaha,exciter,2013.0,12000.0,100 - 175 cc,tay côn/moto
6200000.0,piaggio,vespa,2009.0,25000.0,100 - 175 cc,tay ga
22500000.0,honda,air blade,2018.0,6400.0,100 - 175 cc,tay ga
73500000.0,honda,sh,2019.0,22500.0,100 - 175 cc,tay ga
39000000.0,honda,air blade,2022.0,500.0,100 - 175 cc,tay ga
18500000.0,honda,sonic,2021.0,12345.0,100 - 175 cc,xe số
20500000.0,honda,wave,2023.0,1214.0,100 - 175 cc,xe số
20000000.0,honda,lead,2022.0,1650.0,100 - 175 cc,tay ga
21000000.0,suzuki,raider,2018.0,25000.0,100 - 175 cc,tay côn/moto
39900000.0,honda,vario,2022.0,1.0,100 - 175 cc,tay ga
12600000.0,honda,vision,2016.0,6000.0,100 - 175 cc,tay ga
26300000.0,honda,air blade,2016.0,22000.0,100 - 175 cc,tay ga
8800000.0,piaggio,vespa,2012.0,18200.0,100 - 175 cc,tay ga
3900000.0,honda,dream,2010.0,25000.0,100 - 175 cc,xe số
39900000.0,yamaha,exciter,2021.0,5000.0,100 - 175 cc,tay côn/moto
36800000.0,yamaha,r,2022.0,2300.0,100 - 175 cc,tay côn/moto
31000000.0,honda,air blade,2019.0,9000.0,100 - 175 cc,tay ga
16500000.0,piaggio,sprint,2019.0,2500.0,100 - 175 cc,tay ga
46000000.0,piaggio,vespa,2017.0,10926.0,100 - 175 cc,tay ga
24600000.0,honda,pcx,2020.0,3200.0,100 - 175 cc,tay ga
10300000.0,honda,air blade,2014.0,5400.0,100 - 175 cc,tay ga
28500000.0,honda,vision,2018.0,7000.0,100 - 175 cc,tay ga
26500000.0,honda,vision,2021.0,6000.0,100 - 175 cc,tay ga
5700000.0,honda,wave,2009.0,21000.0,100 - 175 cc,xe số
19500000.0,yamaha,exciter,2014.0,12400.0,100 - 175 cc,tay côn/moto
34600000.0,suzuki,gz,2021.0,3599.0,100 - 175 cc,tay côn/moto
35900000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
7800000.0,yamaha,sirius,2011.0,48000.0,100 - 175 cc,xe số
27000000.0,honda,vision,2018.0,14500.0,100 - 175 cc,tay ga
36500000.0,yamaha,exciter,2021.0,10000.0,100 - 175 cc,tay côn/moto
43900000.0,honda,vario,2020.0,15000.0,100 - 175 cc,tay ga
11800000.0,honda,air blade,2014.0,18680.0,100 - 175 cc,tay ga
18300000.0,honda,wave,2022.0,6833.0,100 - 175 cc,xe số
21900000.0,honda,air blade,2014.0,34688.0,100 - 175 cc,tay ga
3500000.0,kawasaki,max,2009.0,25000.0,100 - 175 cc,xe số
31800000.0,honda,vario,2020.0,19000.0,100 - 175 cc,tay côn/moto
67900000.0,honda,sh mode,2023.0,1.0,100 - 175 cc,tay ga
24600000.0,honda,air blade,2020.0,1580.0,100 - 175 cc,tay ga
8800000.0,honda,lead,2012.0,13800.0,100 - 175 cc,tay ga
21500000.0,honda,air blade,2019.0,3300.0,100 - 175 cc,tay ga
22500000.0,honda,winner x,2022.0,8000.0,100 - 175 cc,tay côn/moto
26000000.0,honda,air blade,2018.0,56000.0,100 - 175 cc,tay ga
62800000.0,honda,sh,2019.0,16000.0,100 - 175 cc,tay ga
8600000.0,piaggio,liberty,2012.0,16800.0,100 - 175 cc,tay ga
7000000.0,yamaha,sirius,2010.0,25000.0,100 - 175 cc,xe số
18500000.0,yamaha,janus,2017.0,11111.0,100 - 175 cc,tay ga
4800000.0,sym,attila,2009.0,63856.0,100 - 175 cc,tay ga
6700000.0,yamaha,mio,2011.0,21000.0,100 - 175 cc,tay ga
17500000.0,honda,air blade,2016.0,12000.0,100 - 175 cc,tay ga
36900000.0,honda,vario,2021.0,20000.0,100 - 175 cc,tay ga
16800000.0,honda,winner,2018.0,28000.0,100 - 175 cc,tay côn/moto
26800000.0,piaggio,primavera,2014.0,20000.0,100 - 175 cc,tay ga
15500000.0,honda,future,2014.0,20000.0,100 - 175 cc,xe số
24000000.0,piaggio,vespa,2014.0,9800.0,100 - 175 cc,tay ga
20800000.0,yamaha,latte,2022.0,2200.0,100 - 175 cc,tay ga
8500000.0,honda,air blade,2008.0,40000.0,100 - 175 cc,tay ga
6700000.0,honda,citi,2002.0,12345.0,100 - 175 cc,xe số
15000000.0,honda,wave,2019.0,10000.0,100 - 175 cc,xe số
46500000.0,honda,spacy,2022.0,25000.0,100 - 175 cc,tay ga
19500000.0,yamaha,nvx,2017.0,25000.0,100 - 175 cc,tay ga
48000000.0,honda,sonic,2020.0,23000.0,100 - 175 cc,tay côn/moto
27000000.0,yamaha,nvx,2017.0,21000.0,100 - 175 cc,tay ga
23800000.0,honda,vision,2017.0,18000.0,100 - 175 cc,tay ga
18600000.0,honda,vision,2017.0,14680.0,100 - 175 cc,tay ga
12800000.0,honda,vision,2015.0,18600.0,100 - 175 cc,tay ga
23600000.0,honda,air blade,2018.0,12600.0,100 - 175 cc,tay ga
8400000.0,honda,air blade,2007.0,53000.0,100 - 175 cc,tay ga
16000000.0,honda,wave,2022.0,1000.0,100 - 175 cc,xe số
12800000.0,honda,wave,2018.0,9999.0,100 - 175 cc,xe số
17500000.0,yamaha,exciter,2016.0,54000.0,100 - 175 cc,tay côn/moto
24500000.0,honda,vision,2016.0,3636.0,100 - 175 cc,tay ga
15800000.0,yamaha,exciter,2015.0,15000.0,100 - 175 cc,tay côn/moto
52600000.0,yamaha,tfx,2021.0,2000.0,100 - 175 cc,tay côn/moto
85500000.0,honda,sh,2022.0,500.0,100 - 175 cc,tay ga
27800000.0,sym,husky,2021.0,14000.0,100 - 175 cc,tay côn/moto
39000000.0,yamaha,exciter,2022.0,5.0,100 - 175 cc,xe số
8900000.0,honda,wave,2008.0,12345.0,50 - 100 cc,xe số
16800000.0,honda,vision,2014.0,12000.0,100 - 175 cc,tay ga
17600000.0,yamaha,exciter,2020.0,3260.0,100 - 175 cc,tay côn/moto
8500000.0,sym,shark,2010.0,54179.0,100 - 175 cc,tay ga
19800000.0,honda,vision,2017.0,30000.0,100 - 175 cc,tay ga
39000000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
9600000.0,piaggio,liberty,2012.0,25000.0,100 - 175 cc,tay ga
6800000.0,yamaha,nouvo,2010.0,31842.0,100 - 175 cc,tay ga
32000000.0,gpx,demon 150gr,2019.0,9000.0,100 - 175 cc,tay côn/moto
22000000.0,honda,pcx,2019.0,2300.0,100 - 175 cc,tay ga
27000000.0,yamaha,fz,2016.0,20000.0,100 - 175 cc,tay côn/moto
112000000.0,honda,sh,2022.0,5000.0,100 - 175 cc,tay ga
73000000.0,honda,sh,2017.0,27114.0,100 - 175 cc,tay ga
7300000.0,honda,click,2010.0,99999.0,100 - 175 cc,tay ga
38800000.0,honda,cbr,2022.0,4500.0,100 - 175 cc,tay côn/moto
20000000.0,honda,wave,2022.0,5200.0,100 - 175 cc,xe số
7600000.0,honda,wave,2012.0,30000.0,100 - 175 cc,xe số
27000000.0,honda,winner x,2021.0,6000.0,100 - 175 cc,tay côn/moto
25500000.0,honda,vision,2016.0,6225.0,100 - 175 cc,tay ga
9500000.0,honda,lead,2008.0,30000.0,100 - 175 cc,tay ga
25800000.0,honda,future,2018.0,25000.0,100 - 175 cc,tay ga
23000000.0,honda,winner,2018.0,100000.0,100 - 175 cc,xe số
30500000.0,honda,vision,2021.0,1.0,100 - 175 cc,tay ga
82000000.0,honda,sh,2017.0,34210.0,100 - 175 cc,tay ga
18900000.0,honda,air blade,2013.0,30000.0,100 - 175 cc,tay ga
15500000.0,suzuki,axelo,2016.0,60000.0,100 - 175 cc,tay côn/moto
42000000.0,honda,vario,2021.0,13743.0,100 - 175 cc,tay ga
13800000.0,honda,future,2013.0,666666.0,100 - 175 cc,xe số
30000000.0,yamaha,tfx,2017.0,30000.0,100 - 175 cc,tay côn/moto
29000000.0,honda,vision,2020.0,19000.0,100 - 175 cc,tay ga
4300000.0,sym,elizabeth,2010.0,25000.0,100 - 175 cc,tay ga
23000000.0,yamaha,grande,2016.0,6352.0,100 - 175 cc,tay ga
10300000.0,yamaha,nozza,2013.0,53000.0,100 - 175 cc,tay ga
28800000.0,yamaha,nvx,2017.0,29998.0,100 - 175 cc,tay ga
75000000.0,honda,sh,2017.0,40000.0,100 - 175 cc,tay ga
65000000.0,yamaha,r,2017.0,16000.0,trên 175 cc,tay côn/moto
4500000.0,suzuki,hayate,2012.0,30000.0,100 - 175 cc,tay ga
8800000.0,yamaha,mio,2006.0,20000.0,100 - 175 cc,tay ga
35900000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
79900000.0,piaggio,medley,2021.0,6000.0,100 - 175 cc,tay ga
10600000.0,honda,cub,2022.0,1120.0,50 - 100 cc,xe số
24000000.0,honda,vision,2019.0,12000.0,100 - 175 cc,tay ga
7500000.0,honda,air blade,2010.0,10000.0,100 - 175 cc,tay ga
20500000.0,piaggio,vespa,2014.0,9000.0,100 - 175 cc,tay ga
32500000.0,honda,pcx,2016.0,23000.0,100 - 175 cc,tay ga
13500000.0,piaggio,liberty,2014.0,12000.0,100 - 175 cc,tay ga
3500000.0,sym,attila,2010.0,25000.0,100 - 175 cc,tay ga
43500000.0,honda,sh,2016.0,9999.0,100 - 175 cc,tay ga
8800000.0,yamaha,sirius,2008.0,12354.0,100 - 175 cc,xe số
8600000.0,honda,wave,2012.0,36949.0,100 - 175 cc,tay ga
12500000.0,piaggio,vespa,2016.0,12000.0,100 - 175 cc,tay ga
42000000.0,honda,vario,2021.0,12000.0,100 - 175 cc,tay ga
44000000.0,suzuki,satria,2022.0,5.0,100 - 175 cc,tay côn/moto
94800000.0,honda,cb,2020.0,3000.0,trên 175 cc,tay côn/moto
51000000.0,yamaha,mt,2019.0,10000.0,100 - 175 cc,tay côn/moto
75000000.0,honda,sh,2017.0,47659.0,100 - 175 cc,tay ga
14500000.0,honda,wave,2019.0,10000.0,100 - 175 cc,xe số
15900000.0,honda,air blade,2014.0,50000.0,100 - 175 cc,tay ga
35900000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
26900000.0,yamaha,mio,2023.0,10000.0,100 - 175 cc,tay ga
24000000.0,piaggio,vespa,2014.0,8000.0,100 - 175 cc,tay ga
20900000.0,yamaha,exciter,2019.0,6222.0,100 - 175 cc,tay côn/moto
14000000.0,yamaha,nozza,2013.0,20000.0,100 - 175 cc,tay ga
23000000.0,honda,vision,2019.0,26000.0,100 - 175 cc,tay ga
12500000.0,yamaha,jupiter,2016.0,20000.0,100 - 175 cc,xe số
42000000.0,honda,cbr,2019.0,8000.0,100 - 175 cc,tay côn/moto
79500000.0,honda,sh,2017.0,20500.0,100 - 175 cc,tay ga
19500000.0,yamaha,janus,2022.0,6800.0,100 - 175 cc,tay ga
29800000.0,honda,air blade,2016.0,15000.0,100 - 175 cc,tay ga
43800000.0,honda,vario,2020.0,10000.0,100 - 175 cc,tay ga
45000000.0,honda,sh,2016.0,20000.0,100 - 175 cc,tay ga
18700000.0,yamaha,exciter,2016.0,45000.0,100 - 175 cc,tay ga
12600000.0,honda,vision,2015.0,13000.0,100 - 175 cc,tay ga
25500000.0,honda,winner x,2020.0,5000.0,100 - 175 cc,tay côn/moto
34500000.0,honda,winner x,2023.0,1500.0,100 - 175 cc,tay côn/moto
72000000.0,piaggio,vespa s125,2022.0,2500.0,100 - 175 cc,tay ga
30500000.0,honda,air blade,2019.0,11000.0,100 - 175 cc,tay ga
64500000.0,honda,sh,2018.0,12345.0,100 - 175 cc,tay ga
31500000.0,piaggio,gts,2014.0,24000.0,100 - 175 cc,tay ga
7000000.0,piaggio,liberty,2013.0,321885.0,100 - 175 cc,tay ga
25000000.0,honda,winner,2018.0,4765.0,100 - 175 cc,xe số
18900000.0,honda,vision,2016.0,34000.0,100 - 175 cc,tay ga
36500000.0,yamaha,exciter,2016.0,40000.0,100 - 175 cc,xe số
12800000.0,yamaha,sirius,2016.0,10000.0,100 - 175 cc,xe số
6500000.0,yamaha,nouvo,2012.0,50000.0,100 - 175 cc,tay ga
27000000.0,honda,vision,2017.0,10000.0,100 - 175 cc,tay ga
21800000.0,honda,air blade,2014.0,30000.0,100 - 175 cc,tay ga
98800000.0,honda,sh,2021.0,5416.0,100 - 175 cc,tay ga
3900000.0,honda,wave,2009.0,25700.0,100 - 175 cc,xe số
19000000.0,yamaha,exciter,2014.0,22000.0,100 - 175 cc,xe số
87000000.0,honda,sh,2022.0,28000.0,100 - 175 cc,tay ga
24800000.0,sym,husky,2019.0,28000.0,100 - 175 cc,tay côn/moto
4500000.0,yamaha,nouvo,2011.0,50000.0,100 - 175 cc,tay ga
22000000.0,honda,winner x,2021.0,9990.0,100 - 175 cc,tay côn/moto
7000000.0,honda,air blade,2010.0,10000.0,100 - 175 cc,tay ga
16000000.0,yamaha,nozza,2016.0,17000.0,100 - 175 cc,tay ga
4300000.0,yamaha,nouvo,2010.0,35000.0,100 - 175 cc,tay ga
24000000.0,honda,winner x,2021.0,4300.0,100 - 175 cc,tay côn/moto
45500000.0,honda,vario,2022.0,10.0,100 - 175 cc,tay ga
23000000.0,suzuki,raider,2017.0,30000.0,100 - 175 cc,tay côn/moto
20500000.0,yamaha,janus,2016.0,25000.0,100 - 175 cc,tay ga
7500000.0,honda,wave,2009.0,90000.0,100 - 175 cc,xe số
7700000.0,suzuki,axelo,2013.0,36979.0,100 - 175 cc,tay ga
5300000.0,yamaha,nouvo,2011.0,35000.0,100 - 175 cc,tay ga
4900000.0,honda,wave,2010.0,25000.0,100 - 175 cc,xe số
35000000.0,sym,husky,2022.0,2.0,100 - 175 cc,tay côn/moto
16000000.0,yamaha,sirius,2022.0,10.0,100 - 175 cc,xe số
86000000.0,honda,sh,2020.0,10000.0,100 - 175 cc,tay ga
67800000.0,honda,sh,2017.0,16000.0,100 - 175 cc,tay ga
15900000.0,yamaha,exciter,2013.0,23000.0,100 - 175 cc,tay côn/moto
29500000.0,honda,air blade,2021.0,2500.0,100 - 175 cc,tay ga
22500000.0,yamaha,exciter,2017.0,28000.0,100 - 175 cc,xe số
23000000.0,sym,attila,2021.0,1663.0,100 - 175 cc,tay ga
49000000.0,peugeot,django,2022.0,8000.0,100 - 175 cc,tay ga
77000000.0,honda,sh,2019.0,11000.0,100 - 175 cc,tay ga
4500000.0,suzuki,bella,2010.0,30000.0,100 - 175 cc,tay ga
16000000.0,yamaha,exciter,2018.0,10000.0,100 - 175 cc,tay côn/moto
19500000.0,honda,winner x,2021.0,9998.0,100 - 175 cc,tay côn/moto
43000000.0,yamaha,r,2019.0,6000.0,100 - 175 cc,tay côn/moto
26800000.0,sym,husky,2019.0,9393.0,100 - 175 cc,tay côn/moto
24000000.0,piaggio,vespa,2015.0,30000.0,100 - 175 cc,tay ga
21600000.0,yamaha,exciter,2018.0,22000.0,100 - 175 cc,tay côn/moto
11000000.0,honda,wave,2014.0,8888.0,100 - 175 cc,xe số
3100000.0,honda,wave,2007.0,100000.0,100 - 175 cc,xe số
13700000.0,yamaha,luvias,2015.0,12000.0,100 - 175 cc,tay ga
37900000.0,honda,vario,2022.0,1.0,100 - 175 cc,tay ga
14800000.0,honda,wave,2022.0,9000.0,100 - 175 cc,xe số
13500000.0,honda,wave,2019.0,1245.0,100 - 175 cc,xe số
9000000.0,honda,wave,2010.0,18000.0,100 - 175 cc,xe số
22000000.0,yamaha,exciter,2016.0,18000.0,100 - 175 cc,xe số
43800000.0,honda,vario,2019.0,10000.0,100 - 175 cc,tay ga
15500000.0,yamaha,janus,2021.0,2600.0,100 - 175 cc,tay ga
10800000.0,yamaha,jupiter,2016.0,10000.0,100 - 175 cc,xe số
4900000.0,sym,elizabeth,2007.0,39000.0,100 - 175 cc,tay ga
4800000.0,yamaha,nouvo,2010.0,25000.0,100 - 175 cc,tay ga
45800000.0,yamaha,yb125,2018.0,8000.0,100 - 175 cc,tay côn/moto
70000000.0,honda,sh,2020.0,14000.0,100 - 175 cc,tay ga
23000000.0,yamaha,exciter,2017.0,15000.0,100 - 175 cc,tay côn/moto
33000000.0,honda,air blade,2021.0,12000.0,100 - 175 cc,tay ga
28000000.0,honda,vision,2018.0,25300.0,100 - 175 cc,tay ga
20300000.0,honda,air blade,2013.0,15000.0,100 - 175 cc,tay ga
16500000.0,honda,vision,2013.0,6363.0,100 - 175 cc,tay ga
26900000.0,yamaha,mio,2023.0,10000.0,100 - 175 cc,tay ga
22800000.0,honda,vision,2018.0,15000.0,100 - 175 cc,tay ga
40000000.0,piaggio,vespa,2016.0,30000.0,100 - 175 cc,tay ga
3900000.0,yamaha,mio,2012.0,15000.0,100 - 175 cc,tay ga
9900000.0,honda,wave,2007.0,56789.0,50 - 100 cc,xe số
25000000.0,honda,winner x,2022.0,3000.0,100 - 175 cc,tay côn/moto
28300000.0,honda,air blade,2019.0,16500.0,100 - 175 cc,tay ga
19900000.0,honda,air blade,2013.0,15000.0,100 - 175 cc,tay ga
13000000.0,honda,air blade,2013.0,15000.0,100 - 175 cc,tay ga
14800000.0,yamaha,sirius,2020.0,9999.0,100 - 175 cc,xe số
59000000.0,honda,sh mode,2020.0,12000.0,100 - 175 cc,tay ga
60000000.0,honda,cb,2020.0,5000.0,100 - 175 cc,tay côn/moto
20800000.0,yamaha,janus,2022.0,6000.0,100 - 175 cc,tay ga
13000000.0,piaggio,liberty,2019.0,12000.0,100 - 175 cc,tay ga
9800000.0,piaggio,vespa,2010.0,25000.0,100 - 175 cc,tay ga
29900000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
69800000.0,honda,sh,2021.0,7000.0,100 - 175 cc,tay ga
23800000.0,honda,lead,2015.0,10000.0,100 - 175 cc,tay ga
19000000.0,yamaha,exciter,2018.0,75000.0,100 - 175 cc,tay côn/moto
16500000.0,yamaha,exciter,2020.0,10000.0,100 - 175 cc,tay côn/moto
95000000.0,honda,sh,2021.0,24000.0,100 - 175 cc,tay ga
11300000.0,honda,wave,2013.0,38000.0,100 - 175 cc,xe số
23500000.0,honda,air blade,2016.0,10000.0,100 - 175 cc,tay ga
9500000.0,honda,lead,2009.0,80000.0,100 - 175 cc,tay ga
39800000.0,honda,vario,2020.0,18000.0,100 - 175 cc,tay ga
9900000.0,honda,air blade,2009.0,300000.0,100 - 175 cc,tay ga
4600000.0,yamaha,nouvo,2013.0,12000.0,100 - 175 cc,tay ga
16000000.0,yamaha,exciter,2018.0,10000.0,100 - 175 cc,tay côn/moto
30000000.0,suzuki,gsx,2018.0,27000.0,100 - 175 cc,tay côn/moto
53800000.0,yamaha,mt,2021.0,7500.0,100 - 175 cc,tay côn/moto
18200000.0,yamaha,exciter,2015.0,30000.0,100 - 175 cc,tay côn/moto
3200000.0,honda,dream,2011.0,10000.0,100 - 175 cc,xe số
36000000.0,piaggio,vespa,2015.0,25000.0,100 - 175 cc,tay ga
53800000.0,yamaha,mt,2021.0,4000.0,100 - 175 cc,tay côn/moto
5000000.0,piaggio,fly,2010.0,35000.0,100 - 175 cc,tay ga
10800000.0,suzuki,axelo,2016.0,12000.0,100 - 175 cc,tay côn/moto
16000000.0,honda,wave,2018.0,20000.0,100 - 175 cc,xe số
29800000.0,honda,sonic,2019.0,30000.0,100 - 175 cc,xe số
16500000.0,honda,vision,2014.0,6426.0,100 - 175 cc,tay ga
19800000.0,honda,winner,2018.0,40000.0,100 - 175 cc,xe số
2900000.0,piaggio,fly,2013.0,150000.0,100 - 175 cc,tay ga
50800000.0,yamaha,mt,2020.0,9800.0,100 - 175 cc,tay côn/moto
49000000.0,honda,cbr,2022.0,1000.0,100 - 175 cc,tay côn/moto
29500000.0,piaggio,primavera,2016.0,9900.0,100 - 175 cc,tay ga
17500080.0,honda,air blade,2014.0,10000.0,100 - 175 cc,tay ga
16500000.0,yamaha,exciter,2017.0,10000.0,100 - 175 cc,tay côn/moto
28000000.0,yamaha,exciter,2019.0,23000.0,trên 175 cc,tay côn/moto
19500000.0,honda,winner,2017.0,37000.0,100 - 175 cc,tay côn/moto
4200000.0,yamaha,mio,2011.0,15000.0,100 - 175 cc,tay ga
59900000.0,honda,pcx,2021.0,5000.0,100 - 175 cc,tay ga
29600000.0,honda,winner x,2022.0,980.0,100 - 175 cc,tay côn/moto
22000000.0,honda,lead,2014.0,20000.0,100 - 175 cc,tay ga
45600000.0,yamaha,mt,2023.0,1100.0,100 - 175 cc,tay côn/moto
12800000.0,yamaha,sirius,2019.0,12000.0,100 - 175 cc,xe số
9690000.0,honda,wave,2012.0,56789.0,100 - 175 cc,xe số
22000000.0,yamaha,exciter,2013.0,18000.0,100 - 175 cc,xe số
24500000.0,honda,winner,2019.0,3625.0,100 - 175 cc,tay côn/moto
6700000.0,yamaha,sirius,2012.0,15000.0,100 - 175 cc,xe số
18000000.0,honda,winner,2017.0,10000.0,100 - 175 cc,tay côn/moto
25800000.0,yamaha,exciter,2017.0,19238.0,100 - 175 cc,tay côn/moto
24000000.0,yamaha,exciter,2017.0,8200.0,100 - 175 cc,tay côn/moto
28500000.0,honda,vario,2020.0,50000.0,100 - 175 cc,tay ga
5500000.0,suzuki,hayate,2011.0,19000.0,100 - 175 cc,tay ga
19500000.0,piaggio,liberty,2015.0,15000.0,100 - 175 cc,tay ga
15000000.0,honda,wave,2021.0,15000.0,100 - 175 cc,xe số
45000000.0,honda,cbr,2022.0,200.0,100 - 175 cc,tay côn/moto
9800000.0,honda,wave,2011.0,38000.0,100 - 175 cc,xe số
39500000.0,honda,vario,2020.0,17000.0,100 - 175 cc,tay ga
67000000.0,honda,vario,2017.0,15000.0,100 - 175 cc,tay ga
18000000.0,honda,vision,2018.0,21000.0,100 - 175 cc,tay ga
